average Silhouette Value = 0.666842

nFID			silhouette_val
1647			0.869949
1648			-0.286965
1649			-0.261285
1650			0.310445
1651			0.890484
1652			0.458314
1653			0.916195
1654			0.756929
1655			0.900746
1656			0.874073
1657			0.898641
1658			0.911622
1659			0.911670
1660			0.421237
1661			0.907253
1662			0.906554
1663			0.505288
1664			0.906839
1665			0.831387
1666			0.909590
1667			0.918924
1668			0.894722
1669			0.060613
1670			0.904611
1671			0.882879
1672			0.909113
1673			0.885216
1674			0.671667
1675			0.909806
1676			0.760054
1677			0.905373
1678			0.797380
1679			0.913359
1680			0.757209
1681			0.899750
1682			-0.974126
1683			0.664366
1684			0.630705
1685			0.790121
1686			0.903921
1687			0.578271
1688			0.439334
1689			0.908403
1690			0.895129
1691			0.865871
1692			0.749200
1693			0.764058
1694			0.891487
1695			0.900444
1696			0.513570
1697			0.912267
1698			0.676513
1699			-0.173272
1700			0.774407
1701			0.558869
1702			0.898483
1703			0.872558
1704			0.680415
1705			0.914542
1706			0.910066
1707			0.833635
1708			0.727577
1709			0.912019
1710			0.901250
1711			0.747213
1712			0.500382
1713			0.912464
1714			0.910013
1715			0.680233
1716			0.910400
1717			0.896881
1718			0.524683
1719			0.896782
1720			0.914892
1721			0.848688
1722			0.873462
1723			0.909404
1724			-0.993401
1725			-0.474076
1726			-0.993893
1727			0.819835
1728			0.909899
1729			0.912437
1730			0.503283
1731			0.913890
1732			0.842953
1733			-0.124107
1734			0.876685
1735			0.908684
1736			0.899109
1737			0.366064
1738			-0.180298
1739			0.142661
1740			0.743072
1741			0.908822
1742			0.915584
1743			0.904329
1744			0.897110
1745			-0.427847
1746			0.909077
1747			0.911193
1748			0.881241
1749			0.907084
1750			0.908349
1751			0.659072
1752			0.867779
1753			0.913455
1754			0.908454
1755			0.888161
1756			0.869491
1757			0.887102
1758			0.901672
1759			0.915947
1760			-0.086357
1761			0.896302
1762			0.744006
1763			0.902454
1764			0.909118
1765			0.668058
1766			0.767224
1767			0.914492
1768			0.909088
1769			0.912190
1770			0.907115
1771			0.744653
1772			0.691527
1773			0.892050
1774			0.807518
1775			0.899036
1776			0.913863
1777			0.910058
1778			0.334153
1779			0.898267
1780			0.826121
1781			0.911262
1782			0.873832
1783			0.899048
1784			0.911611
1785			0.901117
1786			0.822198
1787			0.208681
1788			0.913555
1789			0.909220
1790			0.085972
1791			0.011144
1792			0.846602
1793			0.904946
1794			-0.116334
1795			0.910660
1796			0.904847
1797			0.899287
1798			0.916755
1799			-0.385422
1800			0.391016
1801			0.897806
1802			0.886170
1803			0.887823
1804			0.886229
1805			0.904358
1806			0.084230
1807			0.898530
1808			-0.156723
1809			0.907116
1810			0.473977
1811			0.547637
1812			0.897952
1813			0.914952
1814			0.675427
1815			0.722354
1816			0.910560
1817			0.106120
1818			0.772489
1819			0.914836
1820			0.883098
1821			0.896454
1822			0.909644
1823			0.573167
1824			0.002640
1825			0.812595
1826			0.901700
1827			-0.018087
